"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1154723"	"384900"	"House"	"Freehold"	"2544"	"1"	"3"	"3"	0	"45 Lady Anderson Street"	"A1B0G7"	"-52.796428"	"47.552779"	"49 x 98"	"Attached garage"	""	""	""	""	""	"49 X 98|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18264944/45-Lady-Anderson-Street-St-Johns-Newfoundland-Labrador-A1B0G7"
"1155969"	"384900"	"House"		"2880"	"1"	"2"	"3"	"2"	"946 Indian Meal Line"	"A1M3C8"	"-52.81664"	"47.625585"	"1.42 acres"	""	""	""	""	""	""	"1.42 ACRES|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18112021/946-INDIAN-MEAL-Line-PORTUGAL-COVE-Newfoundland-Labrador-A1M3C8"
"1152246"	"385000"	"House"	"Freehold"	"2074"	"4"	"3"	"3"	0	"14 Portsmouth Close"	"A1N3Y2"	"-52.793727"	"47.503809"	"55 x 177"	"Attached garage"	""	""	""	""	""	"55 x 177|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17944607/14-Portsmouth-Close-Mount-Pearl-Newfoundland-Labrador-A1N3Y2"
"1156448"	"386500"	"House"	"Freehold"	"2804"	"1"	"3"	"3"	0	"7 Portland Place"	"A1E5P2"	"-52.77996"	"47.53"	""	""	""	""	""	""	""	"tbc|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18152179/7-Portland-Place-St-Johns-Newfoundland-Labrador-A1E5P2"
"1155757"	"387500"	"House"		"2136"	"2"	"3"	"3"	0	"10 Eagle River Drive"	"A1X3E7"	"-53.00457"	"47.49241"	""	""	""	""	""	""	""	"70 Ft x 100 Ft.|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18098829/10-Eagle-River-Drive-Conception-Bay-South-Newfoundland-Labrador-A1X3E7"
"1154475"	"389000"	"House"	"Freehold"	"2340"	"2"	"4"	"4"	"1"	"2 Venice Heights"	"A1X7N6"	"-52.993442"	"47.495937"	"90 x 90 x 92 x 74"	"Detached garage"	""	""	""	""	""	"90X90X92X74|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17954648/2-Venice-Heights-FOXTRAP-Newfoundland-Labrador-A1X7N6"
"1155752"	"389000"	"House"	"Freehold"	"2340"	"2"	"2"	"3"	0	"31 Heightview Drive"	"A1L0A3"	"-52.86777"	"47.53269"	"50 x 135"	"Detached garage"	""	"Garage"	"2"	""	""	"50 X 135|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18097740/31-HEIGHTVIEW-Drive-PARADISE-Newfoundland-Labrador-A1L0A3"
"1157566"	"389000"	"House"	"Freehold"	"2465"	"1"	"3"	"3"	"2"	"17 Fairlane Street"	"A1L0G3"	"-52.89261"	"47.55521"	"51 x 150"	"Garage"	"2"	""	""	""	""	"51x150|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18254795/17-Fairlane-Street-Paradise-Newfoundland-Labrador-A1L0G3"
"1157446"	"389900"	"House"	"Freehold"	"1790"	"1"	"2"	"3"	0	"3 Summitt Drive"	"A0A2R0"	"-53.138618"	"47.395351"	"82 x 170"	"Attached garage"	""	"Garage"	"2"	""	""	"82 x 170|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18245185/3-Summitt-Drive-Holyrood-Newfoundland-Labrador-A0A2R0"
"1157523"	"389900"	"House"	"Freehold"	"2701"	"2"	"3"	"5"	0	"38 Sunset Street"	"A1S1C4"	"-52.777641"	"47.453522"	"82 x 196"	"Detached garage"	""	""	""	""	""	"82 X 196|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18245216/38-SUNSET-Street-STJOHNS-Newfoundland-Labrador-A1S1C4"
"1154920"	"389900"	"House"		"2432"	"1"	"3"	"3"	0	"235 Seal Cove Road"	"A1X6S9"	"-53.083483"	"47.465878"	"129 x 187 x 123 x 204"	""	""	""	""	""	""	"129 x 187 x 123 x 204|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18013407/235-Seal-Cove-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6S9"
"1152075"	"389900"	"House"	"Freehold"	"2480"	"1"	"2"	"3"	0	"171 Castle Bridge Drive"	"A1H0C6"	"-52.796219"	"47.513192"	"59 x 111"	"Garage"	"2"	""	""	""	""	"59x111|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17801389/171-Castle-Bridge-Drive-St-Johns-Newfoundland-Labrador-A1H0C6"
"1152077"	"389900"	"House"	"Freehold"	"2480"	"1"	"2"	"3"	0	"167 Castle Bridge Drive"	"A1H0C6"	"-52.796169"	"47.51322"	"57 x 119 x 30 x 119"	"Garage"	"2"	""	""	""	""	"57x119x30x119|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17801390/167-Castle-Bridge-Drive-St-Johns-Newfoundland-Labrador-A1H0C6"
"1157329"	"389900"	"House"		"3000"	"2"	"4"	"3"	0	"4 Sailview Place"	"A1W5T6"	"-52.938048"	"47.52818"	"50 x 110"	"Attached garage"	""	"Detached garage"	""	""	""	"50 x 110|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18228432/4-Sailview-Place-CBS-Newfoundland-Labrador-A1W5T6"
"1151177"	"389900"	"House"		"2816"	"1"	"2"	"3"	0	"39 Yellow Wood Drive"	"A1L0X9"	"-52.85913"	"47.528321"	"54 x 118 x 60 x 107"	"Garage"	"2"	""	""	""	""	"54 X 118 X 60 X 107|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17727303/39-YELLOW-WOOD-Drive-PARADISE-Newfoundland-Labrador-A1L0X9"
"1156716"	"389900"	"House"	"Freehold"	"2458"	"2"	"4"	"3"	"1"	"6 Eriksson Crescent"	"A1N0C2"	"-52.80744"	"47.528515"	"40 x 99"	""	""	""	""	""	""	"40x99|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18181890/6-Eriksson-Crescent-Mount-Pearl-Newfoundland-Labrador-A1N0C2"
"1155099"	"389900"	"House"	"Freehold"	"2512"	"1"	"3"	"3"	"1"	"5 Mt. Sawyer Place"	"A1L0T1"	"-52.881853"	"47.533678"	"51 x 136 x 52.6 x 102"	"Attached garage"	""	"Garage"	"2"	""	""	"51 X 136 X 52.6 X 102|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18040133/5-MT-SAWYER-Place-PARADISE-Newfoundland-Labrador-A1L0T1"
"1134684"	"389900"	"House"	"Freehold"	"2260"	"1"	"2"	"3"	0	"2 Maurice Putt Crescent"	"A1B0M8"	"-52.785795"	"47.552255"	"65 x 100"	""	""	""	""	""	""	"65 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17811659/2-MAURICE-PUTT-Crescent-ST-JOHNS-Newfoundland-Labrador-A1B0M8"
"1152793"	"389900"	"House"		"2230"	"1"	"2"	"3"	0	"55 Atlantica Drive"	"A1L3T7"	"-52.894615"	"47.57306"	"60 x 109"	""	""	""	""	""	""	"60x109|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17895415/55-Atlantica-Drive-Paradise-Newfoundland-Labrador-A1L3T7"
"1157431"	"389900"	"House"	"Freehold"	"2334"	"2"	"3"	"3"	0	"188 Dogberry Hill Road"	"A1M1C6"	"-52.881731"	"47.57753"	""	"Attached garage"	""	""	""	""	""	"105 X 200 (1/2 ACRE)|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18238608/188-DOGBERRY-HILL-Road-PORTUGAL-COVEST-PHILIPS-Newfoundland-Labrador-A1M1C6"
"1157150"	"389999"	"House"	"Freehold"	"2800"	"1"	"3"	"3"	"1"	"1 Relay Road"	"A1N5H2"	"-52.802565"	"47.503182"	"111 x 51"	"Attached garage"	""	"Garage"	"2"	""	""	"111 X 51|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18215828/1-RELAY-Road-MOUNT-PEARL-Newfoundland-Labrador-A1N5H2"
"1157770"	"390000"	"House"	"Freehold"	"2330"	"1"	"2"	"3"	"1"	"57 Morgans Road"	"A1X5A8"	"-53.073736"	"47.46513"	"95 x 80 x 157 x 90 x 47 x 34 x 104"	"Detached garage"	""	""	""	""	""	"95x80x157x90x47x34x104|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18266077/57-Morgans-Road-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X5A8"
"1156985"	"392750"	"House"		"2271"	"1"	"3"	"2"	"1"	"31 Forest River Road"	"A1K0B2"	"-52.769054"	"47.641157"	""	""	""	""	""	""	""	"Under 1 Acre|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18202335/31-Forest-River-Road-Torbay-Newfoundland-Labrador-A1K0B2"
"1157181"	"393900"	"House"	"Freehold"	"3000"	"1"	"3"	"3"	0	"15 Ava Place"	"A1X0E2"	"-53.026989"	"47.497347"	""	"Garage"	"1"	"Attached garage"	""	""	""	"568 SQ/M|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18222007/15-Ava-Place-Conception-Bay-South-Newfoundland-Labrador-A1X0E2"
"1150505"	"394900"	"House"	"Freehold"	"2676"	"1"	"3"	"3"	0	"39 Townsview Place"	"A1A1A1"	"-52.953278"	"47.514559"	"50 x 107"	""	""	""	""	""	""	"50x107|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17681207/39-Townsview-Place-Conception-Bay-South-Newfoundland-Labrador-A1A1A1"
"1156975"	"395000"	"House"		"2880"	"1"	"3"	"4"	0	"18 Irving Drive"	"A1L1S2"	"-52.868683"	"47.531057"	"75 x 311"	"Detached garage"	""	""	""	""	""	"75x311|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18202327/18-Irving-Drive-Paradise-Newfoundland-Labrador-A1L1S2"
"1134487"	"395000"	"House"	"Freehold"	"2598"	"1"	"2"	"2"	0	"7 Henry Larsen Street"	"A1B0N6"	"-52.801232"	"47.545404"	"58 x 99 x 49 x 99"	"Attached garage"	""	""	""	""	""	"58 X 99 X 49 X 99|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17278715/7-HENRY-LARSEN-Street-ST-JOHNS-Newfoundland-Labrador-A1B0N6"
"1157306"	"397500"	"House"		"2600"	"1"	"2"	"3"	0	"0 Deans Road"	"A0A4K0"	"-52.831131"	"47.27668"	"1 acres"	"Attached garage"	""	""	""	""	""	"1 Acre|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18227375/0-Deans-Road-Witless-Bay-Newfoundland-Labrador-A0A4K0"
"1155440"	"397500"	"House"	"Freehold"	"3442"	"1"	"3"	"4"	0	"10 Country Path Drive"	"A0A4K0"	"-52.847735"	"47.280041"	""	"Attached garage"	""	""	""	""	""	"1/2 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18067265/10-COUNTRY-PATH-Drive-WITLESS-BAY-Newfoundland-Labrador-A0A4K0"
"1157216"	"398900"	"House"	"Freehold"	"2534"	"1"	"3"	"2"	"1"	"8 Westport Drive"	"A1L0R5"	"-52.897094"	"47.543019"	""	""	""	""	""	""	""	"5500 sq ft|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18222480/8-Westport-Drive-Paradise-Newfoundland-Labrador-A1L0R5"
"1157859"	"399000"	"House"	"Freehold"	"4136"	"1"	"3"	"4"	0	"81 Kennedys Lane Extension"	"A0A2R0"	"-53.158791"	"47.388085"	"190 x 150"	"Attached garage"	""	"Garage"	"2"	""	""	"190 X 150|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18276835/81-KENNEDYS-LANE-Extension-HOLYROOD-Newfoundland-Labrador-A0A2R0"
"1154484"	"399000"	"House"	"Freehold"	"2554"	"2"	"3"	"3"	0	"20 Ava Place"	"A1X6E2"	"-53.02685"	"47.497105"	""	"Attached garage"	""	""	""	""	""	"797 SQ/M|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17954655/20-AVA-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X6E2"
"1157507"	"399000"	"House"		"2367"	"2"	"4"	"3"	"1"	"126 Carlisle Drive"	"A1L0V5"	"-52.832173"	"47.543731"	""	"Attached garage"	""	""	""	""	""	"101X109 Corner Lot|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18245205/126-Carlisle-Drive-Paradise-Newfoundland-Labrador-A1L0V5"
"1154288"	"399000"	"House"	"Freehold"	"2765"	"2"	"3"	"3"	0	"3 Woodhaven Road"	"A1M0B6"	"-52.881245"	"47.564127"	"60 x 120"	"Attached garage"	""	""	""	""	""	"60 x 120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17933883/3-Woodhaven-Road-Portugal-Cove-St-Phillips-Newfoundland-Labrador-A1M0B6"
"1157495"	"399000"	"House"	"Freehold"	"3500"	"2"	"3"	"4"	0	"357 Thorburn Road"	"A1B3V8"	"-52.78823"	"47.56502"	""	"Attached garage"	""	"Garage"	"1"	""	""	"3/4 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18246437/357-THORBURN-Road-ST-JOHNS-Newfoundland-Labrador-A1B3V8"
"1157313"	"399500"	"House"		"2230"	"1"	"3"	"4"	0	"19 Yellowwood Drive"	"A1L3M2"	"-52.858638"	"47.528617"	"54 x 98.4"	"Attached garage"	""	""	""	""	""	"54x98.4|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18227381/19-Yellowwood-Drive-Paradise-Newfoundland-Labrador-A1L3M2"
"1132774"	"399500"	"House"	"Freehold"	"3599"	"2"	"4"	"4"	0	"578 Old Broad Cove Road"	"A1M1Z2"	"-52.862697"	"47.593504"	"185 x 300"	""	""	""	""	""	""	"185 X 300|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/17145473/578-OLD-BROAD-COVE-Road-ST-PHILLIPS-Newfoundland-Labrador-A1M1Z2"
"1133793"	"399900"	"House"	"Freehold"	"1800"	"2"	"3"	"4"	0	"2 Garden Road"	"A0A2R0"	"-53.143491"	"47.409022"	"75 x 230"	""	""	""	""	""	""	"75'X230'|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17224698/2-GARDEN-Road-HOLYROOD-Newfoundland-Labrador-A0A2R0"
"1134329"	"399900"	"House"	"Freehold"	"3742"	"3"	"2"	"6"	0	"172 Conception Bay Highway"	"A0A1B0"	"-53.196937"	"47.424043"	""	"Garage"	"3"	""	""	""	""	"APPROX. 3/4 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17265730/172-CONCEPTION-BAY-Highway-AVONDALE-Newfoundland-Labrador-A0A1B0"
"1154319"	"399900"	"House"	"Freehold"	"2178"	"2"	"3"	"4"	0	"60 Chatwood Crescent"	"A1X6L6"	"-53.038844"	"47.482494"	""	"Detached garage"	""	"Garage"	"2"	""	""	"8837 SQUARE FEET|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17938034/60-CHATWOOD-Crescent-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X6L6"
"1156933"	"399900"	"House"	"Freehold"	"3210"	"2"	"3"	"3"	0	"56 Bayview Heights"	"A1X7R7"	"-53.019574"	"47.488938"	"56 x 244 x 143 x 161"	"Attached garage"	""	""	""	""	""	"56X244X143X161|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18197374/56-BAYVIEW-Heights-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X7R7"
"1151144"	"399900"	"House"		"2586"	"1"	"3"	"2"	"2"	"12 Nolan Place"	"A1X0A4"	"-53.001177"	"47.489204"	"69 x 117 x 69 x 117"	"Attached garage"	""	""	""	""	""	"69x117x69x117|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/17723728/12-Nolan-Place-Conception-Bay-South-Newfoundland-Labrador-A1X0A4"
"1155446"	"399900"	"House"	"Freehold"	"2483"	"2"	"3"	"3"	0	"11 Williams Way"	"A1X7Y3"	"-53.00505"	"47.48995"	"69 x 110"	"Attached garage"	""	"Detached garage"	""	""	""	"69x110|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18068134/11-Williams-Way-Conception-Bay-South-Newfoundland-Labrador-A1X7Y3"
"1154070"	"399900"	"House"	"Freehold"	"2684"	"1"	"3"	"3"	"1"	"4 Wilchris Place"	"A1N4L6"	"-52.797519"	"47.503662"	""	"Detached garage"	""	""	""	""	""	"IRR PIE SHAPED|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17912336/4-WILCHRIS-Place-MOUNT-PEARL-Newfoundland-Labrador-A1N4L6"
"1156251"	"399900"	"House"		"2184"	"2"	"4"	"2"	"1"	"52 Concord Drive"	"A1X2C2"	"-52.988482"	"47.512468"	""	""	""	""	""	""	""	"55X180X180 or 5231 square feet|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18183033/52-Concord-Drive-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X2C2"
"1152098"	"399900"	"House"	"Freehold"	"2324"	"2"	"3"	"3"	0	"175 Castle Bridge Drive"	"A1H0C6"	"-52.796194"	"47.513206"	"53 x 120 x 36 x 113"	"Attached garage"	""	""	""	""	""	"53x120x36x113|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17811277/175-Castle-Bridge-Drive-St-Johns-Newfoundland-Labrador-A1H0C6"
"1152097"	"399900"	"House"	"Freehold"	"2324"	"2"	"3"	"3"	0	"165 Castle Bridge Drive"	"A1H0C6"	"-52.796144"	"47.513234"	"63 x 113 x 25 x 119"	"Attached garage"	""	""	""	""	""	"63x113x25x119|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17812648/165-Castle-Bridge-Drive-St-Johns-Newfoundland-Labrador-A1H0C6"
"1151227"	"399900"	"House"		"2588"	"2"	"3"	"3"	0	"27 Townsview Place"	"A1A1A1"	"-52.953443"	"47.514453"	"58 x 115"	"Attached garage"	""	"Garage"	"2"	""	""	"58X115|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17728514/27-TOWNSVIEW-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1A1A1"
"1150501"	"399900"	"House"	"Freehold"	"3060"	"2"	"3"	"3"	0	"27 Townsview Place"	"A1A1A1"	"-52.953305"	"47.514542"	"58 x 139 x 115"	"Attached garage"	""	""	""	""	""	"58x139x115|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17681206/27-Townsview-Place-Conception-Bay-South-Newfoundland-Labrador-A1A1A1"
"1137875"	"399900"	"House"	"Freehold"	"2680"	"2"	"3"	"3"	0	"1 Walker Grove Place"	"A1W3J1"	"-52.957328"	"47.515244"	"65 x 241 x 209 x 47"	"Attached garage"	""	""	""	""	""	"65X241X209X47|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18157145/1-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1125528"	"399900"	"House"	"Freehold"	"2478"	"2"	"3"	"3"	0	"7 Lucston Avenue"	"A1W0C3"	"-52.921107"	"47.515332"	"65 x 150"	"Attached garage"	""	""	""	""	""	"65 X 150|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/16651328/7-LUCSTON-Avenue-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W0C3"
"1154711"	"399900"	"House"	"Freehold"	"3636"	"1"	"4"	"4"	0	"37 Goulds Ridge Road"	"A0A2B0"	"-53.257567"	"47.525018"	"358 x 690"	"Attached garage"	""	"Garage"	"2"	""	""	"358 X 690 APPROX|3 - 10 acres"	"https://www.realtor.ca//Residential/Single-Family/17989210/37-Goulds-Ridge-Road-CUPIDS-Newfoundland-Labrador-A0A2B0"
"1155908"	"399900"	"House"	"Freehold"	"2957"	"2"	"3"	"3"	0	"26 Sgt Donald Lucas Drive"	"A1L0W8"	"-52.891996"	"47.525796"	"55 x 114"	"Attached garage"	""	"Detached garage"	""	""	""	"55 X 114|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18105113/26-SGT-DONALD-LUCAS-Drive-PARADISE-Newfoundland-Labrador-A1L0W8"
"1152504"	"399900"	"House"	"Freehold"	"2500"	"2"	"4"	"3"	0	"23 Pollux Drive"	"A1N0E8"	"-52.814077"	"47.527662"	"34.5 x 168 x 72 x 130"	"Attached garage"	""	""	""	""	""	"34.5X168X72X130|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17853312/23-POLLUX-Drive-MOUNT-PEARL-Newfoundland-Labrador-A1N0E8"
"1152045"	"399900"	"House"		"2485"	"2"	"4"	"3"	0	"24 Gadwall Place"	"A1N5J8"	"-52.78199"	"47.52842"	"55 x 86.8 x 41.6 x 53"	"Attached garage"	""	""	""	""	""	"55X86.8X41.6X53|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18177289/24-Gadwall-Place-Mount-Pearl-Newfoundland-Labrador-A1N5J8"
"1156036"	"399900"	"House"	"Freehold"	"2300"	"1.5"	"3"	"3"	0	"1694 Topsail Road"	"A1L1V8"	"-52.881891"	"47.528864"	""	""	""	""	""	""	""	"146x344(1.09 acre)|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18117468/1694-Topsail-Road-Paradise-Newfoundland-Labrador-A1L1V8"
"1153982"	"399900"	"House"	"Freehold"	"2862"	"2"	"3"	"3"	0	"381 Lanark Drive"	"A1L0M3"	"-52.888437"	"47.531333"	""	"Attached garage"	""	""	""	""	""	"70 by 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17900557/381-LANARK-Drive-paradise-Newfoundland-Labrador-A1L0M3"
"1135816"	"399900"	"House"	"Freehold"	"2346"	"2"	"3"	"3"	0	"15 Rathburn Drive"	"A1A1A1"	"-52.82871"	"47.53499"	"62 x 133"	"Attached garage"	""	"Garage"	"1"	""	""	"62X133|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17373698/15-RATHBURN-Drive-PARADISE-Newfoundland-Labrador-A1A1A1"
"1155837"	"399900"	"House"	"Freehold"	"2765"	"2"	"3"	"4"	0	"45 Donna Road"	"A1L1H9"	"-52.86172"	"47.53625"	"90 x 137"	"Attached garage"	""	""	""	""	""	"90x137|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/18098875/45-Donna-Road-Paradise-Newfoundland-Labrador-A1L1H9"
"1155442"	"399900"	"House"	"Freehold"	"2870"	"1"	"4"	"3"	0	"17 Birchwood Place"	"A1W2E6"	"-52.92951"	"47.53697"	"59 x 115 x 91 x 113"	"Attached garage"	""	"Garage"	"2"	""	""	"approx 59x115x91x113|7,251 - 10,889 sqft"	"https://www.realtor.ca//Residential/Single-Family/18068130/17-Birchwood-Place-Conception-Bay-South-Newfoundland-Labrador-A1W2E6"
"1155728"	"399900"	"House"		"2752"	"2"	"3"	"3"	0	"7 Regal Place"	"A1L0Z5"	"-52.892164"	"47.538314"	"111 x 102 x 30 x 138"	"Attached garage"	""	""	""	""	""	"111X102X30X138|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18110067/7-Regal-Place-Paradise-Newfoundland-Labrador-A1L0Z5"
"1157554"	"399900"	"House"		"2600"	"1"	"4"	"3"	"2"	"53 Gil Eannes Drive"	"A1B5C6"	"-52.79204"	"47.54736"	"100 x 100"	""	""	""	""	""	""	"100x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18259769/53-Gil-Eannes-Drive-St-Johns-Newfoundland-Labrador-A1B5C6"
"1154152"	"399900"	"House"	"Freehold"	"3200"	"1"	"2"	"3"	0	"399 Old Pennywell Road"	"A1B1A8"	"-52.773449"	"47.5478"	""	"Attached garage"	""	""	""	""	""	"1/2 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17938477/399-OLD-PENNYWELL-Road-ST-JOHNS-Newfoundland-Labrador-A1B1A8"
"1155141"	"399900"	"House"		"2821"	"2"	"3"	"3"	0	"75 Deborah Lynn Heights"	"A1L3E6"	"-52.887001"	"47.55056"	"65 x 123"	"Attached garage"	""	"Garage"	"2"	""	""	"65x123|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18040134/75-Deborah-Lynn-Heights-Paradise-Newfoundland-Labrador-A1L3E6"
"1155503"	"399900"	"House"	"Freehold"	"2350"	"1"	"3"	"3"	0	"213 Ladysmith Drive"	"A1B0M3"	"-52.79336"	"47.55496"	"50 x 100"	"Garage"	"1"	"Attached garage"	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18077358/213-Ladysmith-Drive-St-Johns-Newfoundland-Labrador-A1B0M3"
"1150430"	"399900"	"House"	"Freehold"	"3200"	"1"	"2"	"3"	0	"29 Farm Road"	"A0A1G0"	"-53.286346"	"47.568593"	"74.9 x 267 x 50 x 54 x 19 x 202"	"Detached garage"	""	""	""	""	""	"74.9 x 267 x 50 x 54 x 19 x 202|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/18209731/29-Farm-Road-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1136687"	"399900"	"House"	"Freehold"	"2324"	"2"	"3"	"3"	0	"474A Dogberry Hill Road"	"A1M1H2"	"-52.869457"	"47.571339"	"52 x 147 x 52 x 157"	"Attached garage"	""	""	""	""	""	"52X147X52X157|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17467217/474A-DOGBERRY-HILL-Road-ST-PHILIPS-Newfoundland-Labrador-A1M1H2"
"1157561"	"399900"	"House"	"Freehold"	"2700"	"2"	"4"	"4"	"1"	"90 George Mercer Drive"	"A0A1X0"	"-53.281509"	"47.583981"	""	"Attached garage"	""	""	""	""	""	"92'x175'x102'x185' 0.40 Acres|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/18253563/90-George-Mercer-Drive-Bay-Roberts-Newfoundland-Labrador-A0A1X0"
"1137552"	"399900"	"House"	"Freehold"	"3050"	"1.5"	"3"	"3"	"2"	"56 Cat Hill Road"	"A0A1G0"	"-53.287152"	"47.588345"	""	"Detached garage"	""	""	""	""	""	"APPROX 1/2|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18089822/56-CAT-HILL-Road-BAY-ROBERTS-Newfoundland-Labrador-A0A1G0"
"1157906"	"399900"	"House"	"Freehold"	"3340"	"2"	"2"	"3"	0	"15 Bradburys Road"	"A1M1P9"	"-52.864833"	"47.592416"	""	"Detached garage"	""	""	""	""	""	"162 x 40 x 20 x125 x 100 x 36 x 94"	"https://www.realtor.ca//Residential/Single-Family/18276844/15-Bradburys-Road-Portugal-Cove-St-Phillips-Newfoundland-Labrador-A1M1P9"
"1155948"	"399900"	"House"	"Freehold"	"1470"	"1.5"	"2"	"3"	0	"327 Beachy Cove Road"	"A0M1Z4"	"-52.868923"	"47.607664"	"1.8 acres"	"Detached garage"	""	""	""	""	""	"1.8 ACRES|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18112011/327-BEACHY-COVE-Road-ST-PHILIPS-Newfoundland-Labrador-A0M1Z4"
